Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       1669     | 86
       1650     | 85
       1665     | 84
       1663     | 80
       1664     | 78
       1668     | 72
       1682     | 64
       1683     | 62
       1662     | 55
       1676     | 55
       1689     | 54
       1673     | 53
       1657     | 52
       1666     | 52
       1685     | 51
       1686     | 48
       1672     | 47
       1651     | 39
       1667     | 34
       1687     | 25
       1695     | 24
       1699     | 23
       1692     | 22
       1694     | 22
       1684     | 16
       1681     | 15
       1674     | 13
       1691     | 13
       1680     | 10
       1671     | 6
       1690     | 5
       1660     | 2

Pasillo 3 - Demanda del pasillo: 84980

   P3 - Seccion 1 - Demanda de la seccion: 4591

       Producto | Demanda
       1715     | 590
       1714     | 507
       1704     | 450
       1741     | 275
       1744     | 222
       1739     | 192
       1736     | 176
       1727     | 174
       1702     | 152
       1709     | 136
       1747     | 127
       1700     | 121
       1738     | 116
       1701     | 102
       1713     | 96
       1725     | 91
       1740     | 80
       1745     | 72
       1728     | 60
       1733     | 60
       1710     | 59
       1708     | 58
       1729     | 57
       1742     | 56
       1746     | 54
       1722     | 53
       1707     | 44
       1703     | 43
       1737     | 42
       1731     | 38
       1719     | 37
       1720     | 29
       1748     | 29
       1724     | 28
       1716     | 24
       1711     | 23
       1743     | 18
       1735     | 14
       1705     | 11
       1712     | 10
       1718     | 10
       1734     | 10
       1749     | 9
       1721     | 8
       1726     | 7
       1723     | 6
       1732     | 6
       1730     | 4
       1717     | 3
       1706     | 2

   P3 - Seccion 2 - Demanda de la seccion: 5032

       Producto | Demanda
       1783     | 600
       1763     | 292
       1786     | 264
       1784     | 241
       1789     | 214
       1771     | 209
       1772     | 209
       1796     | 207
       1773     | 203
       1776     | 191
       1791     | 188
       1781     | 173
       1765     | 148
       1768     | 143
       1755     | 136
       1795     | 124
       1752     | 110
       1787     | 97
       1779     | 96
       1799     | 89
       1785     | 85
       1794     | 82
       1769     | 81
       1764     | 78
       1762     | 69
       1761     | 64
       1758     | 58
       1790     | 58
       1782     | 57
       1756     | 50
       1766     | 41
       1757     | 40
       1759     | 38
       1767     | 37
       1775     | 34
       1792     | 32
       1778     | 26
       1770     | 25
       1750     | 23
       1780     | 23
       1774     | 22
       1797     | 21
       1793     | 16
       1788     | 8
       1760     | 7
       1751     | 6
       1777     | 6
       1754     | 5
       1753     | 3
       1798     | 3

   P3 - Seccion 3 - Demanda de la seccion: 5885

       Producto | Demanda
       1814     | 688
       1808     | 314
       1842     | 296
       1831     | 260
       1804     | 251
       1819     | 251
       1815     | 229
       1818     | 226
       1821     | 201
       1837     | 192
       1811     | 191
       1805     | 178
       1841     | 147
       1833     | 131
       1807     | 127
       1822     | 119
       1838     | 114
       1846     | 112
       1847     | 109
       1834     | 106
       1826     | 104
       1848     | 103
       1824     | 102
       1813     | 95
       1809     | 94
       1829     | 89
       1817     | 88
       1840     | 79
       1844     | 78
       1810     | 72
       1812     | 72
       1803     | 69
       1828     | 66
       1845     | 66
       1823     | 61
       1820     | 56
       1825     | 56
       1827     | 50
       1806     | 46
       1816     | 41
       1836     | 36
       1832     | 30
       1830     | 28
       1802     | 23
       1843     | 18
       1800     | 10
       1801     | 4
       1839     | 3
       1835     | 2
       1849     | 2

   P3 - Seccion 4 - Demanda de la seccion: 5322

       Producto | Demanda
       1872     | 572
       1867     | 467
       1859     | 391
       1899     | 258
       1897     | 252
       1884     | 185
       1896     | 175
       1874     | 163
       1854     | 158
       1877     | 157
       1870     | 150
       1890     | 140
       1855     | 135
       1853     | 127
       1868     | 116
       1878     | 108
       1895     | 95
       1879     | 92
       1864     | 91
       1866     | 90
       1886     | 90
       1880     | 85
       1852     | 84
       1876     | 83
       1882     | 81
       1889     | 71
       1862     | 69
       1865     | 68
       1871     | 68
       1861     | 67
       1851     | 60
       1860     | 51
       1873     | 51
       1881     | 51
       1885     | 46
       1863     | 45
       1869     | 44
       1883     | 42
       1856     | 41
       1857     | 37
       1891     | 37
       1875     | 28
       1893     | 26
       1894     | 25
       1888     | 16
       1887     | 11
       1898     | 8
       1858     | 7
       1850     | 4
       1892     | 4

   P3 - Seccion 5 - Demanda de la seccion: 4078

       Producto | Demanda
       1930     | 379
       1939     | 300
       1903     | 266
       1938     | 265
       1929     | 196
       1905     | 178
       1922     | 160
       1924     | 158
       1915     | 137
       1920     | 126
       1909     | 122
       1910     | 122
       1911     | 113
       1901     | 107
       1948     | 99
       1914     | 98
       1907     | 90
       1931     | 89
       1945     | 86
       1934     | 81
       1919     | 72
       1937     | 72
       1925     | 65
       1908     | 58
       1946     | 58
       1928     | 54
       1923     | 50
       1935     | 47
       1918     | 46
       1936     | 44
       1933     | 39
       1917     | 36
       1940     | 31
       1932     | 29
       1942     | 27
       1944     | 23
       1949     | 22
       1916     | 20
       1947     | 19
       1906     | 18
       1912     | 14
       1913     | 13
       1926     | 12
       1900     | 10
       1904     | 7
       1902     | 6
       1927     | 6
       1943     | 4
       1921     | 3
       1941     | 1

   P3 - Seccion 6 - Demanda de la seccion: 5643

       Producto | Demanda
       1986     | 614
       1987     | 482
       1973     | 371
       1991     | 306
       1956     | 302
       1976     | 281
       1966     | 257
       1994     | 240
